topic_id,mean_rk,mean_all,log_ratio,pmi,tstat,pval,label,rank_lr,rank_pmi
206,0.005507597951917844,0.00510096948476937,0.07669795353215836,0.24577104767036578,1.8225157274203005,0.06845583603131442,T206: minister vraag antwoord voorzitter duidelijk bereid concreet,154,418
151,0.0014117124491100385,0.0013152771145674778,0.07075604151653359,0.30013742768031143,0.38971473956507857,0.6967696460351149,T151: omroep publiek commercieel bestel medium mediawet reclame,155,120
164,0.007964473865973425,0.007434103551894926,0.06891287519842226,0.24470141882348,1.9231300122513317,0.05453858341814476,T164: heel goed belangrijk echt erg manier natuurlijk,156,420
262,0.0029072430338309583,0.002716856420022025,0.0677297129409995,0.2669521367474558,1.3304390503263612,0.18345243275758463,T262: kabinet kamer nieuw demissionair vorig vraag debat,157,372
471,0.0019556302394214977,0.0018284884412647308,0.06722284187917893,0.2539527044298969,1.4463819366237798,0.14815237013993232,T471: goed eigenlijk heel woord natuurlijk leeg voorzitter,158,401
388,0.004546426057355669,0.004254456704710225,0.06637435741216446,0.2636423283812804,1.663877212865458,0.09621774305855262,T388: debat vraag heer onderwerp kamer discussie goed,159,381
476,0.00148779075784769,0.0013952115407739802,0.06424621628866323,0.27824280963821946,1.0762544031052088,0.2818814631204152,T476: besluit beslissing procedure koninklijk besluitvorming kamer grond,160,324
466,0.0022807881181429544,0.0021402128095310575,0.06361575249587492,0.2908694532126161,1.0270640097216384,0.3044546242098153,T466: staatssecretaris werkgroep zaak overleg rapport vraag commissie,161,222
313,0.006985908798456544,0.0066335536287790734,0.051754430914646044,0.22257490281924466,1.7132114985183498,0.08675468539764622,T313: heer vraag heel goed punt antwoord voorzitter,162,455
131,0.004351590957054796,0.0041375381001233,0.05044055445060014,0.2362065631093972,1.0095772640734997,0.3127611213737211,T131: kamer regering meerderheid zaak heer uitspraak discussie,163,432
209,0.0009633055312851425,0.0009195046998493129,0.04653542697347923,0.2801852492155547,0.22653515133378072,0.8207978745862136,T209: regionaal beleid regio gebied economisch nota instrument,164,308
113,0.001801095987215815,0.0017207576387960348,0.04563065396226218,0.29353771376863214,0.5651079443426209,0.5720330063134073,T113: motie minister kamer steun regering voorzitter dag,165,190
385,0.007153910013047246,0.006849360825123984,0.04350371827195598,0.24270907699178054,1.4328407269433994,0.15198546470172505,T385: belangrijk punt element positie rol aspect vraag,166,425
363,0.004098725226206965,0.003927001001205308,0.04279996370812533,0.22233449405751068,1.1861502178962757,0.23563677433753968,T363: probleem groot oplossing problematiek aantal vraag situatie,167,456
366,0.0003787413360232098,0.0003640964387995291,0.0394346008725055,0.30276888293880955,0.2200301261805135,0.8258591122701706,T366: pensioen regeling stichting pensioenbreuk overgangsrecht sociaal pensioenregeling,168,96
144,0.0018519248230883798,0.0017878552242286587,0.03520882108086365,0.2941791471278136,0.40747717901202946,0.6836799258053321,T144: arbeidmarkt mens werk baan werkgever werknemer sociaal,169,183
293,0.0009568030582771767,0.000924088028991781,0.03479020597493765,0.30340609919817124,0.1782667205863053,0.8585231587692764,T293: bedrijf land belasting dividendbelasting fiscaal belastingontwijking multinational,170,94
304,0.0015145207375982157,0.0014659570735303504,0.032590700542220574,0.2882162203825844,0.2130844664229352,0.8312726580157906,T304: student studiefinanciering onderwijs studie hoog collegegeld minister,171,244
397,0.0021411965013793843,0.002076237429592822,0.030807443423963576,0.26276411742268735,0.5656082843272392,0.5716935584692555,T397: nota aanleiding verslag eindverslag vraag wijziging fractie,172,385
167,0.0019361553059841666,0.0018899655849678842,0.024145573153346866,0.28289507117113377,0.4464749926522498,0.6552790646690181,T167: afspraak akkoord convenant afsprak partij goed onderhandeling,173,284
296,0.0014831233625025378,0.0014566733328710015,0.017994935107814136,0.2942189439616941,0.24421895947260316,0.8070740641006979,T296: dekking begroting geld amendement structureel voorstel jaar,174,180
279,0.002291430571166262,0.0022522825315562846,0.017232158030191513,0.2742061246973974,0.28953809763587507,0.7721854007065613,T279: kost bijdrage vergoeding bedrag financieel hoog rekening,175,345
360,0.0009192132661661635,0.0009035790268757849,0.01715456620719369,0.27767361687107184,0.2772890594047528,0.7815729995850794,T360: norm waarde normering duidelijk goed hoog normstelling,176,327
93,0.0013003568151752213,0.0012784444049283618,0.016994656642030037,0.2941791471278136,0.1248835122576127,0.9006225186654608,T93: rechter procedure wetsvoorstel wet geval bewijslast rechtsbescherming,177,183
326,0.0022318118026078484,0.002199081228500414,0.014774066740760539,0.2641149554829404,0.24410093001609373,0.8071656608050143,T326: advies raad deskundig advisering commissie regering adviescollege,178,378
369,0.004601390118342554,0.004538129276068672,0.013843581045711595,0.21466983254323635,0.4053689189118265,0.6852289474824766,T369: aantal jaar groot cijfer hoog gemiddeld percentage,179,464
42,0.0013108322184515583,0.001293654097207492,0.013191359116440537,0.29814078333384786,0.1582183113073106,0.8742930534199628,T42: regering financieel uitgave algemeen beschouwing financiën politiek,180,139
324,0.002446308514770145,0.0024291131396955074,0.007053929091610733,0.2782229113585039,0.07406296914866824,0.9409642238701184,T324: justitie ministerie openbaar politie minister officier criminaliteit,181,326
457,0.007372617636978046,0.007324479339474691,0.00655074443247905,0.20642213481020918,0.20301219404187262,0.8391362609650628,T457: vraag kader betrekking nader verband mogelijkheid zaak,182,473
114,0.002010658125979628,0.002001077563790234,0.004776274593976559,0.2287192917273529,0.12862993833665307,0.897657121599535,T114: plaats twee drie punt vier vijf vraag,183,442
292,0.00441432530669188,0.004394230472519625,0.0045625786957748105,0.21544789981804136,0.14572014052685295,0.8841499265817859,T292: jaar periode vorig lang tijd laat termijn,184,462
216,0.002236251712462947,0.002227730542208917,0.0038177467113227337,0.2506687115507557,0.05942784545338376,0.9526144706168267,T216: artikel lid twee drie tekst geval woord,185,405
469,0.0017847236906705303,0.0017804698044116911,0.002386342226336602,0.2809542650882823,0.021168458561638466,0.9831123969202906,T469: investering economisch conjunctureel situatie conjunctuur maatregel betalingsbalans,186,299
342,0.0025187017564304937,0.0025211037912098565,-0.0009532248755679262,0.27688522471292076,-0.014727409172393664,0.9882504301333155,T342: gemeente gemeentelijk lokaal goed rijk taak wet,187,333
48,0.0028516033121188215,0.0028565619017278604,-0.001737367063907591,0.2882162203825844,-0.03016469059755952,0.9759372429603088,T48: informatie goed vraag signal heel kamer belangrijk,188,244
130,0.00127967206206141,0.0012831094606473397,-0.0026825524799800604,0.2695056948449263,-0.044646458928576084,0.9643914230927217,T130: maatschappelijk draagvlak breed discussie samenleving groot organisatie,189,363
235,0.0038955047122346343,0.00392178026079875,-0.006722446702249307,0.21327187222112842,-0.1640567083127967,0.8696950459798682,T235: heer goed heel collega voorzitter mevrouw woord,190,466
58,0.00478546545538134,0.004826902550263406,-0.0086216721863277,0.17849220009904004,-0.2515995556202137,0.8013640376329008,T58: vraag antwoord schriftelijk twee beantwoording voorzitter aantal,191,487
305,0.0009474201834252089,0.0009560853532463518,-0.009104486859123462,0.29445774802149477,-0.0751690735662939,0.9400841165225156,T305: werknemer werkgever arbeid arbeidsbureau sociaal buitenlands arbeidsvoorziening,192,174
265,0.0013489191083517408,0.0013644081284244398,-0.011417109366878897,0.2681797955053036,-0.2230453663929334,0.8235118184818111,T265: water goed jaar mens dag appel voorbeeld,193,368
426,0.006344878956291405,0.006418987742111215,-0.011612406920529672,0.2228008258028236,-0.3151453610766712,0.7526683294180881,T426: mens jaar keer voorzitter echt groot natuurlijk,194,454
311,0.0018535404008958242,0.0018795161336542002,-0.013916820087523263,0.26007808139513877,-0.25408674057924774,0.7994422547201749,T311: samenwerking goed vorm belang gezamenlijk gemeenschappelijk groot,195,390
394,0.005031835308163484,0.005105916728373758,-0.014615217259386526,0.21355047311480915,-0.40478056337630125,0.6856616240428028,T394: regering vraag antwoord punt mening standpunt duidelijk,196,465
25,0.0025865526570783273,0.002626629722619419,-0.015375575527329488,0.22788332759129784,-0.3095054584902662,0.7569538409031069,T25: bewindsman vraag antwoord voorzitter mijnheer duidelijk zaak,197,447
125,0.0008216749738931039,0.0008362562746057815,-0.01759018548696023,0.2928561805564551,-0.1962297381652804,0.8444402099184803,T125: rente rendement vermogen hoog laag belegger geld,198,197
46,0.0031589565608988704,0.003229216984468724,-0.021997910466550863,0.22794302325380034,-0.4784898690619225,0.6323284677143863,T46: heer voorzitter partij mijnheer fractie jaar politiek,199,445
419,0.001574539943362571,0.0016116412996405969,-0.023289955713489796,0.25191163602687805,-0.39693100449711105,0.6914403180966506,T419: organisatie overleg lid vereniging vertegenwoordiger instelling centraal,200,404
417,0.0011239418614646982,0.0011555089054985227,-0.02769880799018498,0.2927714036180478,-0.3274817825998083,0.7433212659851619,T417: rechter macht rechterlijk rechtsstaat wetgever wet recht,201,199
461,0.0034422110385218994,0.003543018221566888,-0.028864951910845704,0.22372370450685242,-0.810890430350745,0.41747861487078186,T461: termijn kort lang twee jaar tijd nodig,202,452
391,0.0015064856020330414,0.001551291558365001,-0.0293083059361825,0.2875521490499881,-0.1956152705912572,0.8449218690981899,T391: pensioen uitkering regeling ambtenaar jaar weduwe regering,203,250
308,0.002546976159330618,0.002623793895161024,-0.02971447479126965,0.2611136000646933,-0.5351224499823996,0.5925963398411231,T308: economisch groei economie bedrijfsleven investering land ontwikkeling,204,388
237,0.0018820927169221427,0.0019560158127948663,-0.038525330698973015,0.2695056948449263,-0.7725186691202932,0.439854878954548,T237: voorstel heer goed kamer aantal bezwaar mogelijkheid,205,363
484,0.0017167788354060386,0.0017924567493797791,-0.043137375063305505,0.2708502382259393,-0.6138409562740069,0.5393557632852427,T484: inflatie jaar werkloosheid ontwikkeling werkgelegenheid economisch stijging,206,354
450,0.0017067862165043065,0.0017877730596427836,-0.046358521354294524,0.2895434467362271,-0.32799509330630067,0.7429334683270762,T450: energie duurzaam kolencentrale biomassa zee groen gas,207,230
270,0.001730036731292204,0.001817545171299837,-0.049344115576834824,0.2705761409174477,-0.572524070807326,0.5670002226215175,T270: mens kabinet baan jaar geld heel inkomen,208,355
291,0.0010651565408504602,0.0011193081542677649,-0.04958895454195833,0.2947164970340711,-0.37623370520323807,0.7067639289239664,T291: grondwet lezing kamer voorstel twee verkiezing staatcommissie,209,172
110,0.0007680084343495697,0.000815495658020401,-0.05999530659680641,0.29842629473198146,-0.566314061242423,0.5712124633153051,T110: variant alternatief optie locatie keuze tracé mogelijkheid,210,135
15,0.0016926241011807268,0.0018009648612947265,-0.062042472499323154,0.27688522471292076,-0.684569200519135,0.4936565526723852,T15: land europees veiligheid belang politiek wereld groot,211,333
440,0.0008962839255593171,0.0009554806791513855,-0.063957229700085,0.30047574043243314,-0.3593511690046517,0.7193525048919156,T440: voorziening hulpverlening instelling jeugdhulpverlening opvang hulp beleid,212,118
398,0.0037455255625382213,0.003996148125371693,-0.06476896751716499,0.19284773163796395,-1.6878094696044774,0.09152722014854815,T398: heer woord voorzitter feit zaak opmerking duidelijk,213,477
95,0.0012894311520478738,0.001381369156654491,-0.06887394449387951,0.2694300207690422,-1.2251085603572875,0.22060834796234308,T95: internationaal nationaal land nederlands belang verband europees,214,365
85,0.0025143251996255856,0.002701621766100259,-0.0718477619660165,0.21606643956385135,-1.7256242330426215,0.0844948686963061,T85: belang afweging groot goed algemeen belangrijk geval,215,461
116,0.0034190039772910652,0.003674813418422016,-0.07215306657111231,0.16794051137525637,-1.9189440653001262,0.05506528068958885,T116: memorie toelichting antwoord vraag nader duidelijk stuk,216,492
376,0.0038386108883114497,0.004148833557970018,-0.07771665156941499,0.2007084898219225,-2.1064781461571362,0.035226885161429126,T376: begrip term definitie vraag duidelijk geval woord,217,475
432,0.0033696679738211056,0.0036489707607142694,-0.07963090632664471,0.18175273071868212,-1.9706550705701331,0.04883473377073041,T432: mevrouw vraag heel voorzitter goed punt antwoord,218,484
84,0.002763511853624686,0.0029925748688863648,-0.07963186764744457,0.24448251057269024,-1.769741536128848,0.07684799474336605,T84: overleg mondeling kamer zaak minister algemeen goed,219,422
374,0.004525034671149685,0.00492438168107136,-0.084573462575122,0.2306497616903657,-1.993263621301541,0.046301956475872305,T374: heel debat goed vraag echt eigenlijk heer,220,440
332,0.0027975889599246074,0.0030554881012578344,-0.08818136047729741,0.18648975773081658,-1.8585293452511384,0.06317080051265214,T332: antwoord vraag memorie mogelijkheid geval gevolg mate,221,481
362,0.0031271908777640535,0.003418496690590207,-0.08906574460293992,0.17877083120688425,-2.4893159980498405,0.012840476207713272,T362: groot klein voordeel aantal nadeel deel bezwaar,222,486
375,0.0014844763869626037,0.0016349531386404925,-0.09655197185247744,0.25254841351381163,-1.9754293916493413,0.048289365779344035,T375: oplossing probleem knelpunt structureel goed mogelijkheid termijn,223,403
377,0.0007947774999079711,0.0008767714764382469,-0.09818406541192104,0.30603156843178514,-0.5340046853132552,0.5933699366195127,T377: water oppervlaktewater grondwater verontreiniging drinkwater lozing waterstaat,224,80
159,0.008638923090745109,0.009565406020502846,-0.10187510656969234,0.2742061246973974,-4.438994790875119,9.28841104793528e-06,T159: groot zaak goed tijd feit laat gevolg,225,345
20,0.0019239312503728557,0.002134161716991878,-0.10370326101498417,0.2860556383962865,-0.862533082117887,0.38844752894682355,T20: woning staatssecretaris huursubsidie volkshuisvesting huur individueel huurverhoging,226,262
368,0.002328094922279457,0.002582610451849504,-0.1037503449047037,0.26343969455651445,-1.8232953576281257,0.06833541271939485,T368: wijziging artikel wet nota nieuw bepaling wetontwerp,227,383
390,0.003405168843060396,0.0037850477565326075,-0.10576394947588597,0.18716222698773266,-2.767136097069429,0.005681803018045442,T390: regering situatie mogelijkheid standpunt consequentie duidelijk huidig,228,479
285,0.0021491381550116572,0.0023923083582725255,-0.10719178916437233,0.23410036113683855,-1.8844560553773142,0.0595778342651451,T285: verklaring minister bericht uitspraak heer interview vraag,229,437
69,0.001723044112836066,0.0019240467034514345,-0.11033800590127996,0.2835811874004774,-1.5344233610453597,0.12500721885081337,T69: amendement wijziging nota wetsvoorstel voorstel punt wet,230,274
228,0.003825972734600341,0.004282013797853466,-0.11261063997093679,0.20977103347498427,-2.366644797034238,0.017999169644872512,T228: minister voorzitter opmerking mijnheer betoog antwoord goed,231,470
91,0.0018500607863936416,0.002071560030592605,-0.11308340754694779,0.24834813744649045,-2.169294455582792,0.030120718979010908,T91: uitbreiding groot nodig nieuw aantal noodzakelijk voorziening,232,406
27,0.0012021897507364808,0.001347175327115725,-0.11386527445756034,0.29098884700780353,-0.9099918552427443,0.36288376430484937,T27: mens ziek gehandicapt risico chronisch zorg bijdrage,233,220
323,0.0014100425748017644,0.0015808486080880148,-0.11434182112641711,0.29616132506052906,-0.9506118717255635,0.341861563886406,T323: gebied natuur landschap landbouw beheer ecologisch natuurgebied,234,161
59,0.0024792791577194374,0.002780169185775538,-0.11454388467417509,0.2662606752307307,-1.995354708407297,0.04607257714980815,T59: staatssecretaris punt termijn vraag antwoord voorzitter toezegging,235,374
60,0.0037344391413228106,0.0041980077828019215,-0.11701240141461966,0.28962304150181645,-1.4428001091143914,0.14915829739408917,T60: motie regering orde dag kamer lid beraadslaging,236,227
34,0.00541740071158955,0.006103255193802424,-0.11920611951792015,0.18073913726030444,-3.0865851824889328,0.002038913981402266,T34: voorzitter mijnheer heer opmerking zaak punt duidelijk,237,485
181,0.004851353833921635,0.005473869077196608,-0.12072786266978053,0.221142939758324,-2.678743567102551,0.007420910073244478,T181: minister vraag voorzitter heel goed dank toezegging,238,458
139,0.0036875778377056427,0.004165319047547101,-0.12182301366058379,0.22580501519284074,-3.2393706763094,0.0012079479023698668,T139: heel keuze vraag goed echt natuurlijk eigenlijk,239,448
478,0.0011965808764171912,0.0013531074267948567,-0.12293542807748992,0.30083553898984333,-0.774720149002345,0.4385528407356589,T478: zorg gemeente mens staatssecretaris huishoudelijk cliënt hulp,240,113
263,0.0025967142650204634,0.0029370046968951184,-0.1231433052049189,0.1985507150891972,-2.679109847708428,0.0074131814263680975,T263: regeling wettelijk nieuw geval mogelijkheid stand gebruik,241,476
260,0.0012928588160502547,0.001469914631916462,-0.12834832957191722,0.3010873324169073,-1.2701231086899425,0.2041151774809495,T260: belastingplan staatssecretaris fiscaal kabinet belasting maatregel jaar,242,111
187,0.0032465201080585913,0.0036936264671754964,-0.12902503387248743,0.2580261987383499,-2.296019037427813,0.02172806620128188,T187: amendement wet stuk wetsvoorstel punt heer termijn,243,395
170,0.0006030486412489341,0.0006868411691278817,-0.13010500943283887,0.30497813010105085,-1.4495598789101465,0.1472548698818805,T170: ambtenaar rechtspositie dienst positie staking overheid werknemer,244,87
72,0.0006039005042952634,0.0006923025879012208,-0.13661345797388247,0.3014338569968878,-0.9742030767967738,0.3300141434845387,T72: mens uitkering werk werkgever werknemer gedeeltelijk reïntegratie,245,109
90,0.0016046070754283323,0.001847943137773318,-0.1411942072864365,0.2614319116269985,-2.312750570297742,0.020787903852771215,T90: algemeen bestuur maatregel wet artikel regeling nader,246,386
386,0.002991481812721598,0.0034483640615684736,-0.14213103506181568,0.21327187222112842,-2.8096058632727052,0.004985080854722934,T386: staatssecretaris vraag antwoord voorzitter heel natuurlijk goed,247,466
307,0.0023423823083374433,0.0027114030564186447,-0.1462976838436738,0.29157179653107546,-1.2528176512001192,0.21034909343636837,T307: land vreemdeling asielzoeker mens procedure verblijf staatssecretaris,248,211
152,0.0009083683152409273,0.0010520011533581616,-0.14679940946003,0.28511169895004995,-0.8059878077123294,0.42030089567331796,T152: universiteit onderwijs student wetenschappelijk technisch hoog faculteit,249,265
55,0.0019748526092923904,0.0022964432755316036,-0.15086768580599053,0.2862230886662404,-3.2445092190423384,0.0011859010241618787,T55: heer natuurlijk heel echt vraag ding goed,250,260
422,0.0013304218188764257,0.00155420825777198,-0.15547009974990456,0.26363990145974714,-2.832002320302054,0.004649252391166437,T422: maand dag week termijn periode tijd lang,251,382
14,0.0028820445657346686,0.0034089129568309474,-0.16789344492606428,0.20687865326144791,-4.208191055106645,2.6310576064061325e-05,T14: situatie geval mogelijkheid ruimte heel goed vraag,252,472
43,0.0014942939421223806,0.0017702899019020294,-0.1694893994597093,0.28563769381670917,-1.5258990072777134,0.12711752567016205,T43: vervoer openbaar verkeer spoorweg waterstaat auto goederenvervoer,253,263
119,0.005636566869937012,0.006685139588060314,-0.17061189412921163,0.12707265722842184,-5.278505406339904,1.3735799616658032e-07,T119: groot goed bijzonder werk waardering taak wijze,254,496
287,0.0011650235432149197,0.0013830029523251852,-0.17151575653668072,0.280227118595414,-1.9335182836778666,0.053245530420778966,T287: richtlijn europees wetgeving nederlands lidstaat implementatie nationaal,255,306
234,0.001674958243721999,0.001992757083518259,-0.1737308179067485,0.2902662979814137,-1.5231879322366382,0.12779397996619105,T234: milieu afval minister milieubeleid chemisch stof milieuhygiëne,256,223
445,0.00028389381934313665,0.0003389721469628604,-0.17731707660654372,0.3007758433273408,-0.942651198829729,0.34591669582476847,T445: bos hout boom tropisch bossen bosbouw onderscheiding,257,115
9,0.001485686144931972,0.0017743656580519944,-0.1775661577987222,0.2554511079481676,-3.134851609103963,0.0017320763247999787,T9: land europees grens nederlands verband duits internationaal,258,399
442,0.0006542813774521602,0.0007818774997933604,-0.17816032928976977,0.2822683422623952,-2.9193875079760083,0.0035269952129649324,T442: plan nieuw groot goed tijd nodig plaats,259,287
357,0.0009249186994524072,0.0011056389795513347,-0.17847269097285512,0.2920527937379918,-1.4780010257515854,0.1394888976229852,T357: jong werkloos langdurig jaar werk groep scholing,260,206
353,0.0010097955117806038,0.0012090045965826256,-0.18004936365243296,0.3035652931209059,-1.0199457996556371,0.30781893956925993,T353: student opleiding onderwijs mbo goed instelling stage,261,93
24,0.002157532719103774,0.002586064328000514,-0.18117176957337477,0.22859533187638478,-2.9980375359513722,0.0027346318674044234,T24: staatssecretaris kamer jaar voorzitter bereid nieuw vorig,262,443
338,0.0013428188696221113,0.001611536613680251,-0.18241697961816783,0.29780227173259904,-1.5904463315764856,0.11181455440962712,T338: zorg mens instelling oud verpleeghuis nodig thuiszorg,263,142
334,0.0007540382218338858,0.0009069728732027839,-0.184669258967749,0.29550090163625997,-1.7908306628530357,0.07339390926334624,T334: land monetair economisch dollar gulden internationaal export,264,165
267,0.003930978509984416,0.004734504754511211,-0.18598870587487326,0.16924922138242599,-5.685524100828677,1.3978545902663672e-08,T267: argument bezwaar reden argumentatie principieel grond feit,265,491
213,0.0011860005891333038,0.001432506901294722,-0.1888390448448991,0.29951861060501134,-1.5765700454879503,0.11497229746797215,T213: pensioen deelnemer pensioenfondsen fonds pensioenfonds jaar premie,266,125
137,0.0023835547395886607,0.0028819513614231065,-0.1898745867531897,0.24804273447615754,-3.2027220758181976,0.00137229044028614,T137: staatssecretaris vraag goed punt heel voorzitter antwoord,267,407
221,0.0013810031824545686,0.0016715688127256537,-0.1909522895261926,0.29219424205211386,-1.447428667065647,0.14785865663910855,T221: straf inrichting cel voorwaardelijk justitie gevangeniswezen detentie,268,204
74,0.006760117014439402,0.00819967328223978,-0.19305408414340874,0.23701980679820187,-6.653935295982486,3.246785895388668e-11,T74: zaak groot geval punt natuurlijk kant mogelijkheid,269,430
172,0.0005178394707160696,0.0006284628346615507,-0.19361126083417268,0.2968214463006739,-1.0392681829920674,0.29874517960142555,T172: boek gratis schoolboek vast internet netwerk mobiel,270,154
300,0.0012090881648403355,0.001467397620058789,-0.19362386708346602,0.2795593588315564,-1.8196909998982418,0.06888290059480442,T300: minderheid integratie groep samenleving beleid minderhedenbeleid etnisch,271,314
21,0.0014022963475432584,0.0017090518993121957,-0.19782750278189276,0.2923028312970125,-1.881025892215705,0.06004183016130382,T21: verkeer waterstaat minister weg aanleg verbinding rijkweg,272,201
389,0.0007963983428489233,0.0009718513969949982,-0.1991031909482217,0.2895434467362271,-1.4267429720611002,0.15373597162413483,T389: wijk woning stadsvernieuwing gemeente bewoner stad groot,273,230
256,0.0009254474420177998,0.0011346131094690322,-0.2037694582327747,0.3060514667115007,-1.5926400532809424,0.11131961261632574,T256: onderwijs instelling student hoog opleiding universiteit kwaliteit,274,77
145,0.0019966658960774686,0.0024490581093581164,-0.2042246754427186,0.24647452565572212,-3.925252671949893,8.812218232328452e-05,T145: artikel lid wet bepaling toepassing geval grond,275,414
86,0.0005549611604503344,0.0006813582191831643,-0.20518972281070358,0.29122766424445307,-1.2271479671133194,0.21984219725579857,T86: economisch consument mededinging verticaal koophandel onderneming concurrentie,276,218
378,0.0017034602514849212,0.002099755983148463,-0.20915940427591106,0.23891737710143665,-3.9168090537727895,9.123440958372383e-05,T378: nota beleid duidelijk punt stuk commissie aantal,277,428
413,0.0018168909865221437,0.0022441525684727525,-0.21120107887286554,0.2542017390823707,-4.184240300197936,2.922547813103463e-05,T413: bedrijf ondernemer groot klein onderneming bedrijfsleven goed,278,400
154,0.0010484505456027872,0.0012969915346861874,-0.21273379225761246,0.2875720473297035,-1.6907330970716867,0.09096844852075024,T154: advocaat rechtspraak rechter rechterlijk zaak macht rechtsbijstand,279,248
83,0.0018480798669125035,0.0022949105766486557,-0.21654658266298643,0.23549819165213795,-4.057388346205756,5.0601601975023884e-05,T83: nederlands land buitenlands buitenland internationaal duits regering,280,435
269,0.0008023210342717813,0.000996588519388351,-0.21682890316115522,0.2862230886662404,-1.9963742897398447,0.04596115354937443,T269: fiscaal budgettair investering maatregel verlaging afschaffing regering,281,260
393,0.0026967870756826554,0.0033532464289282716,-0.2178677947858949,0.2195918504146043,-4.750472697216211,2.0999239610979166e-06,T393: studie instituut gebied mijnheer verband bijzonder zaak,282,460
97,0.002064846952252371,0.00257749502069588,-0.22176180021426983,0.2641149554829404,-3.226474030787395,0.0012636085156540616,T97: motie kamer heer fractie debat meerderheid duidelijk,283,378
416,0.002655093124967103,0.0033444614305470043,-0.2308258662780629,0.24647452565572212,-4.540188794646292,5.788404476431534e-06,T416: wetsvoorstel fractie wet voorstel novelle vraag goed,284,414
322,0.00348772647313412,0.004394782349427512,-0.2311678648469977,0.1778752257747821,-6.6430584184578265,3.482097076885185e-11,T322: jaar dag voorzitter man mens leven tijd,285,488
227,0.0020842892091849537,0.0026407998907638872,-0.2366538688223061,0.18288334613246085,-5.7327958083993025,1.0615466408328222e-08,T227: maatregel nodig aantal pakket effect noodzakelijk gevolg,286,483
149,0.0017062988796917495,0.0021705691742593012,-0.24066267311088385,0.22094394461003158,-5.2930729384764055,1.2677829501963857e-07,T149: wet goed nieuw wetgeving praktijk eigenlijk uitvoering,287,459
123,0.0009675102028680058,0.0012384751188420063,-0.24690996239109797,0.27959915566543697,-2.427586525081739,0.01524245699411688,T123: belasting vermogen winst fiscaal inkomstenbelasting vrijstelling vermogensbelasting,288,313
23,0.0009473279221828416,0.0012131770484256291,-0.24735231811425606,0.24645462737600693,-3.6202422127719185,0.0002980012536754403,T23: stad groot klein platteland dorp gemeente gebied,289,416
381,0.004292738466059902,0.005517945921985693,-0.25108075736348123,0.10058923057813231,-7.215008941544824,6.44416013118041e-13,T381: geval bezwaar omstandigheid grond dergelijk wijze algemeen,290,499
439,0.0034066500785262474,0.004387537232112491,-0.25303858230390563,0.17336710431666716,-4.415492454627779,1.0356364485715398e-05,T439: minister antwoord memorie voorlopig verslag mijnheer voorzitter,291,490
61,0.0006905773959465532,0.0008898134771110177,-0.2534834868658482,0.28295476683363635,-2.945533168105275,0.003242836561220353,T61: vergunning voorwaarde aanvraag geval eis aanvrager grond,292,282
148,0.00111000743314098,0.0014343662944290361,-0.2563562294570376,0.2765940302347052,-3.0225769123929283,0.0025223470986981064,T148: oud jaar mens jong leeftijd aow pensioen,293,335
160,0.001001564962237965,0.0012945855826778131,-0.2566266656101206,0.29909850269493743,-2.9926843797890603,0.002781989810722018,T160: motie heer mevrouw kamer overleg voorzitter debat,294,127
156,0.001260341131618302,0.0016327813706152542,-0.2589023182934218,0.2641149554829404,-4.7645631725993995,1.9553400079743396e-06,T156: heer vraag heel pakket blok echt natuurlijk,295,378
458,0.0010694168492260403,0.0013857040612525475,-0.25909464533157056,0.2914665210203777,-2.589965466848988,0.009632662013040163,T458: minimum uitkering mens inkomen echt groep jaar,296,215
470,0.0016471227851409002,0.002135921848276487,-0.25986819440525366,0.261412013347283,-4.354960840747434,1.3638336719879497e-05,T470: inkomen laag hoog mens groep modaal jaar,297,387
282,0.0013685330462342958,0.0017826743160069844,-0.2643750947767094,0.2868877719051363,-2.386027276048603,0.017078827576178745,T282: land ontwikkelingland internationaal economisch wereld arm rijk,298,255
22,0.0018756967638292577,0.0024453438576314463,-0.2652054281426732,0.2816015084422533,-4.441329833011331,9.17681230425951e-06,T22: aandacht goed jong belangrijk heel programma aanpak,299,293
350,0.0015802054641602817,0.00207276594827818,-0.27132889267098115,0.2809144677054953,-4.040597583127992,5.4335951780341695e-05,T350: amendement heer stuk oordeel goed termijn voorzitter,300,300
264,0.0006627200198451436,0.000869305104058036,-0.27134119478485097,0.2882958151481735,-1.8342330630202852,0.06669483878481722,T264: mijn productie industrie kol mijnwerker ton nederlands,301,240
150,0.0002037872114467669,0.0002682431910576851,-0.27481645093855,0.3052766866542888,-0.7441731900046449,0.45681837330876884,T150: centrum woonwagenbewoner kamp standplaats woonwagen gemeente regionaal,302,86
16,0.0007726036951666271,0.0010198485813322602,-0.2776428988089181,0.2948799725849586,-1.722432041216118,0.08507094688776012,T16: onderwijs wetenschappelijk student instelling minister faculteit universiteit,303,171
109,0.001814817269741325,0.0024139492993008106,-0.28527919809895863,0.25668954314046316,-3.635902406255557,0.00028047611410678884,T109: behandeling kamer wetontwerp voorzitter wetsontwerap mijnheer zaak,304,398
289,0.00251607561343269,0.003351907293268109,-0.28682903457082,0.21324907927376893,-4.2429357196979325,2.2579788000644725e-05,T289: minister groot mijnheer toestand voorzitter land plaats,305,468
